Date & Hour,"Total
Type A
Buildings lbs steam "," Total
Type B
Buildings lbs steam  "," Total 
Type C
Buildings lbs steam ", Steam Totals lbs steam ,Type A MWth,Type B MWth,Type C MWth,Steam Totals MWth,Outside Air Temp deg F,Outside Air Relative Humidity %,Outside Air Enthalpy BTU/lb
2007/1/16 14:00,"12,184","10,847","20,314","43,345",3.68,3.27,6.13,13.08,73,68,30.1
2007/1/16 15:00,"11,354","10,880","19,998","42,232",3.43,3.28,6.04,12.75,71,69,28.93
2007/1/16 16:00,"11,472","10,556","19,767","41,794",3.46,3.19,5.97,12.61,73,60,28.59
2007/1/16 17:00,"9,972","10,502","18,789","39,263",3.01,3.17,5.67,11.85,76,50,28.46
2007/1/16 18:00,"8,502","9,490","18,727","36,719",2.57,2.86,5.65,11.08,76,47,27.83
2007/1/16 19:00,"8,927","9,581","18,523","37,031",2.69,2.89,5.59,11.18,77,51,29.28
2007/1/16 20:00,"9,642","9,080","18,096","36,818",2.91,2.74,5.46,11.11,75,76,33.15
2007/1/16 21:00,"11,209","11,845","19,446","42,500",3.38,3.57,5.87,12.83,66,84,28.04
2007/1/16 22:00,"10,227","10,025","18,011","38,262",3.09,3.03,5.44,11.55,64,81,26.3
2007/1/16 23:00,"11,411","14,312","19,846","45,570",3.44,4.32,5.99,13.75,63,82,25.81
2007/2/16 00:00,"12,373","14,971","19,721","47,065",3.73,4.52,5.95,14.2,62,88,25.98
2007/2/16 01:00,"11,007","12,850","17,279","41,135",3.32,3.88,5.21,12.41,61,81,24.47
2007/2/16 02:00,"11,525","13,632","17,988","43,145",3.48,4.11,5.43,13.02,60,82,24.01
2007/2/16 03:00,"12,574","13,114","19,779","45,467",3.79,3.96,5.97,13.72,59,83,23.55
2007/2/16 04:00,"11,708","12,730","18,139","42,577",3.53,3.84,5.47,12.85,59,81,23.32
2007/2/16 05:00,"13,424","15,222","21,719","50,364",4.05,4.59,6.55,15.2,57,83,22.43
2007/2/16 06:00,"15,569","15,444","24,242","55,255",4.7,4.66,7.32,16.68,56,84,21.99
2007/2/16 07:00,"15,362","14,590","23,545","53,497",4.64,4.4,7.11,16.14,56,82,21.78
2007/2/16 08:00,"13,399","14,143","22,775","50,318",4.04,4.27,6.87,15.19,58,81,22.76
2007/2/16 09:00,"13,193","12,247","21,401","46,841",3.98,3.7,6.46,14.14,60,69,22.44
2007/2/16 10:00,"11,267","13,650","20,529","45,446",3.4,4.12,6.2,13.72,63,64,23.4
2007/2/16 11:00,"11,829","11,107","19,403","42,340",3.57,3.35,5.86,12.78,66,53,23.44
2007/2/16 12:00,"11,196","11,080","19,760","42,036",3.38,3.34,5.96,12.69,68,50,24.01
2007/2/16 13:00,"9,414","11,418","19,355","40,187",2.84,3.45,5.84,12.13,71,41,24.03
2007/2/16 14:00,"10,119","9,434","17,153","36,707",3.05,2.85,5.18,11.08,72,38,23.98
2007/2/16 15:00,"8,532","9,725","18,816","37,073",2.57,2.94,5.68,11.19,74,37,24.76
2007/2/16 16:00,"9,468","9,555","16,227","35,250",2.86,2.88,4.9,10.64,74,37,24.76
2007/2/16 17:00,"8,774","9,187","17,657","35,618",2.65,2.77,5.33,10.75,74,38,24.96
2007/2/16 18:00,"8,312","9,663","17,594","35,569",2.51,2.92,5.31,10.73,73,43,25.4
2007/2/16 19:00,"9,357","9,292","18,443","37,092",2.82,2.8,5.57,11.19,72,43,24.88
2007/2/16 20:00,"9,219","8,255","17,161","34,635",2.78,2.49,5.18,10.45,72,45,25.24
2007/2/16 21:00,"9,982","10,019","16,774","36,774",3.01,3.02,5.06,11.1,70,58,26.41
2007/2/16 22:00,"10,575","10,413","18,414","39,402",3.19,3.14,5.56,11.89,64,73,25.19
2007/2/16 23:00,"10,878","11,855","18,800","41,532",3.28,3.58,5.67,12.53,58,78,22.42
2007/3/16 00:00,"12,088","12,694","16,713","41,495",3.65,3.83,5.04,12.52,56,84,21.99
2007/3/16 01:00,"11,674","13,516","18,593","43,783",3.52,4.08,5.61,13.21,54,86,21.11
2007/3/16 02:00,"13,098","16,811","20,547","50,456",3.95,5.07,6.2,15.23,52,89,20.35
2007/3/16 03:00,"13,992","17,518","20,991","52,501",4.22,5.29,6.33,15.84,51,91,20.01
2007/3/16 04:00,"14,837","21,565","22,425","58,826",4.48,6.51,6.77,17.75,50,93,19.67
2007/3/16 05:00,"15,573","19,164","24,630","59,367",4.7,5.78,7.43,17.92,49,95,19.33
2007/3/16 06:00,"16,482","20,233","26,324","63,039",4.97,6.11,7.94,19.02,49,95,19.33
2007/3/16 07:00,"14,848","17,206","22,966","55,020",4.48,5.19,6.93,16.6,50,91,19.5
2007/3/16 08:00,"11,984","13,379","22,214","47,577",3.62,4.04,6.7,14.36,56,76,21.15
2007/3/16 09:00,"11,069","10,857","19,917","41,842",3.34,3.28,6.01,12.63,64,57,22.98
2007/3/16 10:00,"11,268","10,757","20,019","42,044",3.4,3.25,6.04,12.69,68,50,24.01
2007/3/16 11:00,"8,744","10,988","19,359","39,091",2.64,3.32,5.84,11.8,72,46,25.42
2007/3/16 12:00,"8,977","9,911","17,229","36,117",2.71,2.99,5.2,10.9,75,40,25.86
2007/3/16 13:00,"9,117","9,104","17,088","35,309",2.75,2.75,5.16,10.66,75,41,26.06
2007/3/16 14:00,"7,793","8,118","17,936","33,847",2.35,2.45,5.41,10.21,76,40,26.38
2007/3/16 15:00,"9,454","8,319","16,815","34,588",2.85,2.51,5.07,10.44,78,38,27.02
2007/3/16 16:00,"8,001","8,710","16,448","33,160",2.41,2.63,4.96,10.01,77,37,26.27
2007/3/16 17:00,"8,108","8,531","16,076","32,715",2.45,2.57,4.85,9.87,77,37,26.27
2007/3/16 18:00,"8,491","8,394","17,888","34,773",2.56,2.53,5.4,10.49,77,40,26.92
2007/3/16 19:00,"7,882","8,045","16,224","32,151",2.38,2.43,4.9,9.7,76,41,26.59
2007/3/16 20:00,"8,711","9,618","17,431","35,759",2.63,2.9,5.26,10.79,75,45,26.86
2007/3/16 21:00,"9,617","9,485","17,677","36,779",2.9,2.86,5.33,11.1,72,56,27.23
2007/3/16 22:00,"10,207","10,464","17,583","38,254",3.08,3.16,5.31,11.54,67,69,26.4
2007/3/16 23:00,"11,563","11,183","17,834","40,580",3.49,3.37,5.38,12.25,61,74,23.6
2007/4/16 00:00,"10,491","12,364","16,498","39,353",3.17,3.73,4.98,11.88,58,76,22.19
2007/4/16 01:00,"13,283","17,196","19,911","50,389",4.01,5.19,6.01,15.21,56,84,21.99
2007/4/16 02:00,"13,255","17,911","19,930","51,097",4,5.41,6.01,15.42,53,87,20.68
2007/4/16 03:00,"15,096","18,674","20,534","54,304",4.56,5.64,6.2,16.39,52,92,20.62
2007/4/16 04:00,"15,147","20,785","24,526","60,458",4.57,6.27,7.4,18.25,51,92,20.1
2007/4/16 05:00,"17,160","20,236","23,179","60,575",5.18,6.11,7,18.28,50,95,19.84
2007/4/16 06:00,"18,215","19,724","25,969","63,908",5.5,5.95,7.84,19.29,49,95,19.33
2007/4/16 07:00,"15,169","18,050","23,462","56,681",4.58,5.45,7.08,17.11,50,91,19.5
2007/4/16 08:00,"13,794","13,628","21,239","48,661",4.16,4.11,6.41,14.69,55,82,21.24
2007/4/16 09:00,"10,490","11,111","18,519","40,121",3.17,3.35,5.59,12.11,63,62,23.14
2007/4/16 10:00,"10,157","10,382","18,395","38,934",3.07,3.13,5.55,11.75,72,42,24.7
2007/4/16 11:00,"8,671","9,862","18,494","37,027",2.62,2.98,5.58,11.17,76,46,27.62
2007/4/16 12:00,"9,019","9,557","16,421","34,998",2.72,2.88,4.96,10.56,78,36,26.57
2007/4/16 13:00,"7,461","8,545","16,002","32,008",2.25,2.58,4.83,9.66,80,35,27.39
2007/4/16 14:00,"6,339","8,126","15,877","30,342",1.91,2.45,4.79,9.16,82,33,27.97
2007/4/16 15:00,"6,576","8,129","13,507","28,212",1.98,2.45,4.08,8.51,83,31,27.98
2007/4/16 16:00,"6,546","6,536","13,298","26,380",1.98,1.97,4.01,7.96,83,31,27.98
2007/4/16 17:00,"6,288","6,829","13,181","26,299",1.9,2.06,3.98,7.94,83,32,28.25
2007/4/16 18:00,"6,956","6,689","15,073","28,717",2.1,2.02,4.55,8.67,83,41,30.63
2007/4/16 19:00,"7,406","8,292","17,329","33,027",2.24,2.5,5.23,9.97,80,54,31.94
2007/4/16 20:00,"9,277","9,029","15,796","34,102",2.8,2.72,4.77,10.29,78,59,31.71
2007/4/16 21:00,"8,226","10,208","19,902","38,337",2.48,3.08,6.01,11.57,75,66,31.1
2007/4/16 22:00,"8,989","10,335","15,952","35,277",2.71,3.12,4.81,10.65,73,73,31.05
2007/4/16 23:00,"10,620","10,496","15,184","36,300",3.21,3.17,4.58,10.95,72,77,31.08
2007/5/16 00:00,"8,563","10,613","18,500","37,676",2.58,3.2,5.58,11.37,71,80,30.89
2007/5/16 01:00,"10,332","9,192","15,878","35,402",3.12,2.77,4.79,10.68,70,82,30.51
2007/5/16 02:00,"9,569","8,803","15,593","33,965",2.89,2.66,4.71,10.25,69,84,30.13
2007/5/16 03:00,"10,483","8,745","18,424","37,652",3.16,2.64,5.56,11.36,68,86,29.74
2007/5/16 04:00,"10,963","9,118","16,695","36,775",3.31,2.75,5.04,11.1,68,86,29.74
2007/5/16 05:00,"11,249","8,712","17,815","37,776",3.39,2.63,5.38,11.4,68,88,30.06
2007/5/16 06:00,"13,260","10,349","21,218","44,826",4,3.12,6.4,13.53,66,92,29.24
2007/5/16 07:00,"13,107","12,556","22,881","48,545",3.96,3.79,6.91,14.65,66,90,28.94
2007/5/16 08:00,"12,416","11,126","20,559","44,101",3.75,3.36,6.2,13.31,69,83,29.96
2007/5/16 09:00,"13,876","10,810","18,858","43,544",4.19,3.26,5.69,13.14,72,78,31.26
2007/5/16 10:00,"12,317","10,918","20,647","43,883",3.72,3.3,6.23,13.24,74,73,31.78
2007/5/16 11:00,"11,711","8,736","18,060","38,507",3.53,2.64,5.45,11.62,76,62,30.97
2007/5/16 12:00,"10,789","8,715","17,836","37,341",3.26,2.63,5.38,11.27,79,50,30.33
2007/5/16 13:00,"9,686","7,472","15,824","32,982",2.92,2.25,4.78,9.95,82,51,32.59
2007/5/16 14:00,"10,684","7,726","15,294","33,703",3.22,2.33,4.62,10.17,82,53,33.1
2007/5/16 15:00,"9,376","7,312","14,603","31,291",2.83,2.21,4.41,9.44,84,49,33.46
2007/5/16 16:00,"8,728","8,804","14,749","32,281",2.63,2.66,4.45,9.74,85,45,33.04
2007/5/16 17:00,"9,252","7,248","15,408","31,907",2.79,2.19,4.65,9.63,86,47,34.33
2007/5/16 18:00,"8,532","7,821","14,214","30,567",2.57,2.36,4.29,9.22,86,46,34.03
2007/5/16 19:00,"7,418","8,106","12,809","28,333",2.24,2.45,3.87,8.55,85,46,33.33
2007/5/16 20:00,"8,007","7,097","13,909","29,013",2.42,2.14,4.2,8.76,83,52,33.56
2007/5/16 21:00,"8,830","8,638","17,296","34,764",2.66,2.61,5.22,10.49,81,58,33.65
2007/5/16 22:00,"8,904","10,997","14,795","34,696",2.69,3.32,4.46,10.47,74,75,32.18
2007/5/16 23:00,"9,675","9,553","14,310","33,538",2.92,2.88,4.32,10.12,69,81,29.63
2007/6/16 00:00,"10,207","10,914","17,431","38,553",3.08,3.29,5.26,11.63,67,84,28.72
2007/6/16 01:00,"9,520","10,130","13,621","33,270",2.87,3.06,4.11,10.04,66,84,28.04
2007/6/16 02:00,"10,682","9,095","13,711","33,488",3.22,2.74,4.14,10.11,66,86,28.34
2007/6/16 03:00,"10,345","9,603","17,120","37,067",3.12,2.9,5.17,11.19,65,89,28.1
2007/6/16 04:00,"10,909","8,835","13,452","33,196",3.29,2.67,4.06,10.02,63,92,27.16
2007/6/16 05:00,"11,945","9,916","17,488","39,350",3.6,2.99,5.28,11.88,61,93,25.98
2007/6/16 06:00,"14,074","9,857","19,362","43,293",4.25,2.97,5.84,13.07,60,95,25.59
2007/6/16 07:00,"14,652","11,944","20,045","46,640",4.42,3.6,6.05,14.08,61,93,25.98
2007/6/16 08:00,"12,051","11,531","19,005","42,587",3.64,3.48,5.74,12.85,67,80,28.1
2007/6/16 09:00,"11,761","11,886","19,170","42,816",3.55,3.59,5.79,12.92,74,69,30.99
2007/6/16 10:00,"10,634","8,398","16,388","35,420",3.21,2.53,4.95,10.69,78,59,31.71
2007/6/16 11:00,"9,462","8,542","15,271","33,276",2.86,2.58,4.61,10.04,81,54,32.64
2007/6/16 12:00,"10,269","6,960","16,055","33,284",3.1,2.1,4.85,10.04,83,53,33.83
2007/6/16 13:00,"9,159","7,302","14,729","31,190",2.76,2.2,4.45,9.41,84,49,33.46
2007/6/16 14:00,"6,596","6,380","14,563","27,540",1.99,1.93,4.4,8.31,86,44,33.44
2007/6/16 15:00,"8,099","7,678","14,154","29,930",2.44,2.32,4.27,9.03,87,45,34.45
2007/6/16 16:00,"6,674","6,575","12,044","25,294",2.01,1.98,3.63,7.63,89,41,34.61
2007/6/16 17:00,"6,828","8,453","12,765","28,045",2.06,2.55,3.85,8.46,90,38,34.31
2007/6/16 18:00,"7,598","8,703","12,640","28,941",2.29,2.63,3.81,8.73,91,37,34.66
2007/6/16 19:00,"7,284","8,126","12,816","28,226",2.2,2.45,3.87,8.52,91,37,34.66
2007/6/16 20:00,"6,634","8,217","13,743","28,594",2,2.48,4.15,8.63,90,44,36.36
2007/6/16 21:00,"7,184","8,495","15,721","31,400",2.17,2.56,4.74,9.48,83,57,34.9
2007/6/16 22:00,"9,135","10,614","14,369","34,118",2.76,3.2,4.34,10.3,78,64,32.84
2007/6/16 23:00,"8,563","9,645","15,656","33,865",2.58,2.91,4.72,10.22,76,70,32.66
2007/7/16 00:00,"8,508","9,264","16,004","33,776",2.57,2.8,4.83,10.19,73,76,31.63
2007/7/16 01:00,"9,584","9,729","12,598","31,911",2.89,2.94,3.8,9.63,71,82,31.25
2007/7/16 02:00,"7,876","8,861","14,897","31,634",2.38,2.67,4.5,9.55,69,85,30.3
2007/7/16 03:00,"10,888","9,732","14,748","35,368",3.29,2.94,4.45,10.67,68,87,29.9
2007/7/16 04:00,"8,161","7,133","12,551","27,844",2.46,2.15,3.79,8.4,68,87,29.9
2007/7/16 05:00,"9,975","8,855","16,700","35,530",3.01,2.67,5.04,10.72,68,89,30.22
2007/7/16 06:00,"12,452","9,422","18,741","40,615",3.76,2.84,5.66,12.26,68,89,30.22
2007/7/16 07:00,"11,947","10,469","18,119","40,534",3.61,3.16,5.47,12.23,68,89,30.22
2007/7/16 08:00,"12,769","12,069","19,468","44,306",3.85,3.64,5.88,13.37,70,82,30.51
2007/7/16 09:00,"12,134","11,105","18,088","41,327",3.66,3.35,5.46,12.47,71,93,33.23
2007/7/16 10:00,"11,245","10,268","17,472","38,985",3.39,3.1,5.27,11.77,72,82,32.01
2007/7/16 11:00,"11,548","10,291","16,699","38,538",3.49,3.11,5.04,11.63,75,88,35.62
2007/7/16 12:00,"10,148","9,410","15,623","35,181",3.06,2.84,4.71,10.62,77,78,35.19
2007/7/16 13:00,"10,811","8,748","16,811","36,369",3.26,2.64,5.07,10.98,80,67,35.09
2007/7/16 14:00,"11,028","8,703","17,010","36,742",3.33,2.63,5.13,11.09,83,60,35.71
2007/7/16 15:00,"8,583","7,161","13,947","29,690",2.59,2.16,4.21,8.96,85,54,35.62
2007/7/16 16:00,"8,728","7,200","12,992","28,920",2.63,2.17,3.92,8.73,87,51,36.3
2007/7/16 17:00,"8,578","7,868","14,554","31,000",2.59,2.37,4.39,9.36,88,50,36.78
2007/7/16 18:00,"8,149","8,069","14,167","30,385",2.46,2.44,4.28,9.17,88,55,38.38
2007/7/16 19:00,"8,093","6,750","14,910","29,753",2.44,2.04,4.5,8.98,86,61,38.51
2007/7/16 20:00,"8,776","7,865","15,459","32,100",2.65,2.37,4.67,9.69,83,67,37.6
2007/7/16 21:00,"7,942","9,433","15,803","33,179",2.4,2.85,4.77,10.01,80,77,37.54
2007/7/16 22:00,"9,429","9,497","13,944","32,870",2.85,2.87,4.21,9.92,76,85,35.86
2007/7/16 23:00,"9,024","11,093","16,418","36,535",2.72,3.35,4.95,11.03,72,90,33.49
2007/8/16 00:00,"8,680","9,863","14,238","32,781",2.62,2.98,4.3,9.89,69,94,31.81
2007/8/16 01:00,"8,843","10,705","13,635","33,184",2.67,3.23,4.11,10.01,67,93,30.12
2007/8/16 02:00,"9,422","9,911","16,000","35,333",2.84,2.99,4.83,10.66,66,95,29.69
2007/8/16 03:00,"10,450","8,971","14,149","33,570",3.15,2.71,4.27,10.13,65,96,29.12
2007/8/16 04:00,"9,415","9,753","14,947","34,115",2.84,2.94,4.51,10.3,64,97,28.54
2007/8/16 05:00,"11,381","9,032","16,707","37,121",3.43,2.73,5.04,11.2,64,97,28.54
2007/8/16 06:00,"12,855","11,236","19,143","43,234",3.88,3.39,5.78,13.05,63,97,27.84
2007/8/16 07:00,"12,671","9,650","19,080","41,401",3.82,2.91,5.76,12.49,64,97,28.54
2007/8/16 08:00,"13,065","12,355","18,915","44,334",3.94,3.73,5.71,13.38,66,94,29.54
2007/8/16 09:00,"11,281","11,173","17,451","39,905",3.4,3.37,5.27,12.04,71,80,30.89
2007/8/16 10:00,"10,582","9,343","15,797","35,721",3.19,2.82,4.77,10.78,78,71,34.43
2007/8/16 11:00,"10,938","9,382","17,732","38,053",3.3,2.83,5.35,11.48,81,61,34.4
2007/8/16 12:00,"10,057","8,793","18,054","36,904",3.04,2.65,5.45,11.14,82,62,35.44
2007/8/16 13:00,"9,918","7,705","16,051","33,675",2.99,2.33,4.84,10.16,83,58,35.17
2007/8/16 14:00,"9,138","7,676","16,600","33,414",2.76,2.32,5.01,10.08,85,53,35.33
2007/8/16 15:00,"8,669","7,548","17,692","33,909",2.62,2.28,5.34,10.23,85,56,36.2
2007/8/16 16:00,"9,640","7,550","15,782","32,973",2.91,2.28,4.76,9.95,85,56,36.2
2007/8/16 17:00,"9,497","10,079","19,103","38,680",2.87,3.04,5.77,11.67,82,82,40.69
2007/8/16 18:00,"9,886","9,516","18,118","37,520",2.98,2.87,5.47,11.32,77,77,34.96
2007/8/16 19:00,"8,729","9,257","17,258","35,245",2.63,2.79,5.21,10.64,78,74,35.12
2007/8/16 20:00,"8,052","8,441","17,908","34,401",2.43,2.55,5.4,10.38,79,76,36.42
2007/8/16 21:00,"8,898","7,898","14,877","31,673",2.69,2.38,4.49,9.56,77,80,35.63
2007/8/16 22:00,"8,667","9,657","15,712","34,036",2.62,2.91,4.74,10.27,74,84,33.97
2007/8/16 23:00,"8,527","9,539","19,451","37,517",2.57,2.88,5.87,11.32,72,86,32.75
2007/9/16 00:00,"9,399","9,563","14,025","32,988",2.84,2.89,4.23,9.96,72,88,33.12
2007/9/16 01:00,"7,869","8,857","14,930","31,656",2.37,2.67,4.51,9.55,71,89,32.51
2007/9/16 02:00,"10,103","9,589","17,827","37,519",3.05,2.89,5.38,11.32,70,92,32.25
2007/9/16 03:00,"8,229","8,603","13,735","30,566",2.48,2.6,4.15,9.22,71,91,32.87
2007/9/16 04:00,"8,800","8,888","15,546","33,235",2.66,2.68,4.69,10.03,71,91,32.87
2007/9/16 05:00,"10,065","8,664","17,657","36,387",3.04,2.61,5.33,10.98,71,92,33.05
2007/9/16 06:00,"9,088","9,927","18,646","37,661",2.74,3,5.63,11.37,71,94,33.41
2007/9/16 07:00,"10,766","7,953","18,736","37,455",3.25,2.4,5.65,11.3,71,94,33.41
2007/9/16 08:00,"10,485","9,692","19,908","40,086",3.16,2.92,6.01,12.1,72,95,34.43
2007/9/16 09:00,"9,613","10,587","18,009","38,210",2.9,3.2,5.44,11.53,73,92,34.71
2007/9/16 10:00,"11,251","9,808","17,455","38,513",3.4,2.96,5.27,11.62,75,81,34.18
2007/9/16 11:00,"9,536","10,268","18,782","38,586",2.88,3.1,5.67,11.64,78,61,32.16
2007/9/16 12:00,"8,684","10,236","17,926","36,845",2.62,3.09,5.41,11.12,81,53,32.39
2007/9/16 13:00,"8,421","8,695","15,396","32,512",2.54,2.62,4.65,9.81,83,48,32.49
2007/9/16 14:00,"8,348","8,687","18,115","35,150",2.52,2.62,5.47,10.61,81,54,32.64
2007/9/16 15:00,"10,554","9,919","19,090","39,562",3.19,2.99,5.76,11.94,76,65,31.6
2007/9/16 16:00,"8,652","9,499","17,281","35,432",2.61,2.87,5.22,10.69,74,60,29.23
2007/9/16 17:00,"9,323","8,560","17,567","35,451",2.81,2.58,5.3,10.7,78,57,31.26
2007/9/16 18:00,"9,144","8,790","17,652","35,586",2.76,2.65,5.33,10.74,78,53,30.36
2007/9/16 19:00,"7,638","9,176","17,636","34,449",2.31,2.77,5.32,10.4,79,52,30.79
2007/9/16 20:00,"9,034","8,361","16,539","33,934",2.73,2.52,4.99,10.24,78,50,29.69
2007/9/16 21:00,"8,115","8,729","16,028","32,872",2.45,2.63,4.84,9.92,74,57,28.64
2007/9/16 22:00,"9,822","10,258","15,602","35,682",2.96,3.1,4.71,10.77,72,61,28.14
2007/9/16 23:00,"9,150","9,288","17,664","36,102",2.76,2.8,5.33,10.9,70,67,27.94
2007/10/16 00:00,"8,963","10,134","16,474","35,572",2.71,3.06,4.97,10.74,68,72,27.49
2007/10/16 01:00,"9,855","10,966","16,231","37,051",2.97,3.31,4.9,11.18,68,73,27.65
2007/10/16 02:00,"9,365","9,566","17,827","36,759",2.83,2.89,5.38,11.09,67,75,27.32
2007/10/16 03:00,"9,883","9,379","15,929","35,191",2.98,2.83,4.81,10.62,67,78,27.79
2007/10/16 04:00,"9,637","9,355","16,310","35,302",2.91,2.82,4.92,10.65,67,83,28.56
2007/10/16 05:00,"9,769","11,114","19,017","39,900",2.95,3.35,5.74,12.04,65,93,28.68
2007/10/16 06:00,"12,161","9,592","21,254","43,007",3.67,2.89,6.41,12.98,64,94,28.12
2007/10/16 07:00,"11,483","10,664","19,743","41,889",3.47,3.22,5.96,12.64,64,97,28.54
2007/10/16 08:00,"12,411","12,602","20,801","45,813",3.75,3.8,6.28,13.83,63,96,27.71
2007/10/16 09:00,"12,239","12,033","20,790","45,063",3.69,3.63,6.27,13.6,63,97,27.84
2007/10/16 10:00,"11,443","13,219","21,422","46,083",3.45,3.99,6.46,13.91,63,95,27.57
2007/10/16 11:00,"11,982","11,953","19,677","43,613",3.62,3.61,5.94,13.16,63,94,27.44
2007/10/16 12:00,"10,981","13,927","21,248","46,155",3.31,4.2,6.41,13.93,64,85,26.86
2007/10/16 13:00,"12,154","12,606","19,229","43,989",3.67,3.8,5.8,13.28,64,90,27.56
2007/10/16 14:00,"11,476","12,217","20,177","43,870",3.46,3.69,6.09,13.24,63,91,27.03
2007/10/16 15:00,"11,713","11,232","20,098","43,044",3.54,3.39,6.07,12.99,64,87,27.14
2007/10/16 16:00,"10,816","9,295","19,652","39,763",3.26,2.81,5.93,12,64,80,26.16
2007/10/16 17:00,"10,269","11,053","18,745","40,066",3.1,3.34,5.66,12.09,66,75,26.69
2007/10/16 18:00,"10,985","9,539","18,364","38,888",3.32,2.88,5.54,11.74,68,72,27.49
2007/10/16 19:00,"9,682","9,702","19,062","38,446",2.92,2.93,5.75,11.6,69,69,27.64
2007/10/16 20:00,"9,615","9,215","16,366","35,196",2.9,2.78,4.94,10.62,70,68,28.11
2007/10/16 21:00,"10,131","10,248","17,934","38,313",3.06,3.09,5.41,11.56,67,82,28.41
2007/10/16 22:00,"10,606","12,238","20,190","43,034",3.2,3.69,6.09,12.99,62,91,26.37
2007/10/16 23:00,"12,626","16,495","18,710","47,831",3.81,4.98,5.65,14.43,58,95,24.34
2007/11/16 00:00,"11,705","17,310","19,301","48,316",3.53,5.22,5.82,14.58,57,96,23.85
2007/11/16 01:00,"12,178","14,699","19,707","46,584",3.68,4.44,5.95,14.06,56,97,23.36
2007/11/16 02:00,"13,210","15,835","19,838","48,883",3.99,4.78,5.99,14.75,54,97,22.2
2007/11/16 03:00,"15,197","18,594","21,560","55,350",4.59,5.61,6.51,16.7,53,98,21.73
2007/11/16 04:00,"14,191","19,609","22,552","56,352",4.28,5.92,6.81,17.01,52,98,21.18
2007/11/16 05:00,"15,793","19,133","21,988","56,914",4.77,5.77,6.64,17.18,51,98,20.63
2007/11/16 06:00,"18,408","20,806","26,771","65,984",5.56,6.28,8.08,19.91,51,98,20.63
2007/11/16 07:00,"17,421","19,647","25,528","62,596",5.26,5.93,7.7,18.89,51,99,20.72
2007/11/16 08:00,"15,786","17,549","23,778","57,112",4.76,5.3,7.18,17.24,54,97,22.2
2007/11/16 09:00,"13,894","13,925","20,573","48,392",4.19,4.2,6.21,14.6,60,85,24.37
2007/11/16 10:00,"12,270","11,207","21,640","45,116",3.7,3.38,6.53,13.62,66,76,26.84
2007/11/16 11:00,"12,740","9,982","19,703","42,425",3.84,3.01,5.95,12.8,70,69,28.28
2007/11/16 12:00,"10,900","9,989","18,554","39,444",3.29,3.01,5.6,11.9,72,62,28.32
2007/11/16 13:00,"11,706","9,401","19,516","40,623",3.53,2.84,5.89,12.26,74,54,28.05
2007/11/16 14:00,"10,468","8,707","18,100","37,275",3.16,2.63,5.46,11.25,76,54,29.29
2007/11/16 15:00,"10,100","7,434","18,159","35,693",3.05,2.24,5.48,10.77,77,50,29.07
2007/11/16 16:00,"10,148","7,563","16,612","34,324",3.06,2.28,5.01,10.36,78,45,28.57
2007/11/16 17:00,"7,978","6,763","15,871","30,613",2.41,2.04,4.79,9.24,80,38,28.11
2007/11/16 18:00,"7,464","6,523","15,900","29,887",2.25,1.97,4.8,9.02,80,38,28.11
2007/11/16 19:00,"8,197","6,499","15,000","29,696",2.47,1.96,4.53,8.96,79,38,27.56
2007/11/16 20:00,"7,716","6,578","16,172","30,466",2.33,1.99,4.88,9.19,78,40,27.46
2007/11/16 21:00,"9,345","7,769","15,889","33,002",2.82,2.34,4.8,9.96,73,67,29.91
2007/11/16 22:00,"9,183","6,437","15,628","31,249",2.77,1.94,4.72,9.43,66,77,26.99
2007/11/16 23:00,"10,660","9,933","18,553","39,147",3.22,3,5.6,11.81,62,79,24.81
2007/12/16 00:00,"9,396","8,550","15,758","33,704",2.84,2.58,4.76,10.17,64,73,25.19
2007/12/16 01:00,"9,194","8,679","15,375","33,248",2.77,2.62,4.64,10.03,63,77,25.14
2007/12/16 02:00,"11,530","10,205","17,906","39,641",3.48,3.08,5.4,11.96,62,78,24.68
2007/12/16 03:00,"9,719","9,207","16,849","35,775",2.93,2.78,5.08,10.8,62,83,25.33
2007/12/16 04:00,"11,424","10,100","16,062","37,586",3.45,3.05,4.85,11.34,59,87,24.02
2007/12/16 05:00,"11,863","11,398","18,613","41,874",3.58,3.44,5.62,12.64,58,89,23.66
2007/12/16 06:00,"13,399","11,900","21,693","46,992",4.04,3.59,6.55,14.18,57,90,23.19
2007/12/16 07:00,"14,996","11,749","21,951","48,696",4.53,3.55,6.62,14.7,57,91,23.3
2007/12/16 08:00,"12,920","10,652","21,025","44,597",3.9,3.21,6.35,13.46,62,75,24.29
2007/12/16 09:00,"13,197","9,427","19,968","42,592",3.98,2.85,6.03,12.85,69,68,27.47
2007/12/16 10:00,"11,417","8,028","19,343","38,788",3.45,2.42,5.84,11.71,72,62,28.32
2007/12/16 11:00,"11,168","8,990","18,560","38,718",3.37,2.71,5.6,11.68,75,57,29.27
2007/12/16 12:00,"10,026","7,095","16,370","33,491",3.03,2.14,4.94,10.11,80,46,30.02
2007/12/16 13:00,"7,019","6,733","13,513","27,265",2.12,2.03,4.08,8.23,84,38,30.43
2007/12/16 14:00,"6,631","7,370","14,537","28,539",2,2.22,4.39,8.61,86,39,31.96
2007/12/16 15:00,"6,091","5,787","12,661","24,539",1.84,1.75,3.82,7.41,87,38,32.31
